Cam3 System Time (s),ROS Header Time (s),Cam3 Fiducial ID,Cam3 Position X,Cam3 Position Y,Cam3 Position Z,Cam3 Rotation X,Cam3 Rotation Y,Cam3 Rotation Z,Cam3 Rotation W
1741250579.3717544,1741250579.364373,3,-0.0002471243127605615,0.00024252525274642923,-0.0003602427153930543,-0.013145017673964136,-0.008894482793972088,4.009960750637945e-05,0.9998740396060898
1741250579.3887618,1741250579.3810673,3,-0.0002232764500038661,0.00018623965114978366,0.00019757542180193978,-0.014870768479641581,-0.009981624247481042,-3.18707585235484e-05,0.9998396003392054
1741250579.4055777,1741250579.3976874,3,-0.0002067719433814459,0.00015753682258733723,0.000443435180934072,-0.015998108696239025,-0.009534517859528056,0.00016364706376515632,0.9998265483107398
1741250579.4231246,1741250579.4143274,3,-0.0002627219964103275,0.0002472110917644018,-0.00038480869570748673,-0.013395468983487415,-0.007841757753508703,0.00011491399517982662,0.9998795202627271
1741250579.4383385,1741250579.4309847,3,-0.00020449962892605744,0.000170460926662279,0.00031986762749450974,-0.015415526734101884,-0.009713019848372842,0.00014129583080998534,0.9998339856278259
1741250579.4551706,1741250579.4475162,3,-0.00025962982273502246,0.0002735713755114482,-0.0005951521229414725,-0.01242178092403569,-0.008307570873454682,0.00011920598216148914,0.9998883284721307
1741250579.4724333,1741250579.464371,3,-0.00022754125762081685,0.0002492652749148047,-0.00040964325677091975,-0.012772466568178356,-0.008354787347786816,0.00015100540346642957,0.9998835126270991
1741250579.4920027,1741250579.4812233,3,-0.0002452348912035243,0.0002508900713410894,-0.00044356193087744655,-0.013364082905122757,-0.009103820064267304,0.00011294007290878098,0.9998692459481301
1741250579.5061626,1741250579.4979384,3,-0.00017611907834499328,0.00012966290254434087,0.0007464302632622831,-0.015634319661317644,-0.011437245868494905,-0.0001746174530364528,0.999812345875173
1741250579.5224986,1741250579.514246,3,-0.00025232232799496124,0.0002009247255658656,-0.00034807903354825093,0.12058882634518962,0.08666106758399056,-0.00010781882195345371,0.9889126264240913
