Data_acquisition_time,Epoch_time_ms,Distance1_mm,,,
2024-09-14 06:46:00,925846,1726263960925,846,1,6315
2024-09-14 06:46:00,926846,1726263960926,846,1,6097
2024-09-14 06:46:00,927846,1726263960927,846,1,5910
2024-09-14 06:46:00,928846,1726263960928,846,1,5723
2024-09-14 06:46:00,929847,1726263960929,847,1,5537
2024-09-14 06:46:00,930847,1726263960930,847,1,5319
2024-09-14 06:46:00,931847,1726263960931,847,1,5101
2024-09-14 06:46:00,932847,1726263960932,847,1,4883
2024-09-14 06:46:00,933848,1726263960933,848,1,4696
2024-09-14 06:46:00,934848,1726263960934,848,1,4478
2024-09-14 06:46:00,935848,1726263960935,848,1,4291
2024-09-14 06:46:00,936848,1726263960936,848,1,4073
2024-09-14 06:46:00,937849,1726263960937,849,1,3855
2024-09-14 06:46:00,938849,1726263960938,849,1,3668
2024-09-14 06:46:00,939849,1726263960939,849,1,3419
2024-09-14 06:46:00,940849,1726263960940,849,1,3233
2024-09-14 06:46:00,941850,1726263960941,850,1,3015
2024-09-14 06:46:00,942850,1726263960942,850,1,2797
2024-09-14 06:46:00,943850,1726263960943,850,1,2579
2024-09-14 06:46:00,944850,1726263960944,850,1,2392
2024-09-14 06:46:00,945851,1726263960945,851,1,2174
2024-09-14 06:46:00,946851,1726263960946,851,1,1925
2024-09-14 06:46:00,947851,1726263960947,851,1,1676
2024-09-14 06:46:00,948851,1726263960948,851,1,1458
2024-09-14 06:46:00,949851,1726263960949,852,1,1178
2024-09-14 06:46:00,950852,1726263960950,852,1,929
2024-09-14 06:46:00,951852,1726263960951,852,1,617
2024-09-14 06:46:00,952852,1726263960952,852,1,337
2024-09-14 06:46:00,953853,1726263960953,853,1,26
2024-09-14 06:46:00,954853,1726263960954,853,0,9745
2024-09-14 06:46:00,955853,1726263960955,853,0,9465
2024-09-14 06:46:00,956853,1726263960956,853,0,9154
2024-09-14 06:46:00,957854,1726263960957,854,0,8842
2024-09-14 06:46:00,958854,1726263960958,854,0,8531
2024-09-14 06:46:00,959854,1726263960959,854,0,8251
2024-09-14 06:46:00,960854,1726263960960,854,0,7940
2024-09-14 06:46:00,961854,1726263960961,854,0,7722
2024-09-14 06:46:00,962855,1726263960962,855,0,7504
2024-09-14 06:46:00,963855,1726263960963,855,0,7286
2024-09-14 06:46:00,964855,1726263960964,855,0,7068
2024-09-14 06:46:00,965856,1726263960965,855,0,6850
2024-09-14 06:46:00,966856,1726263960966,856,0,6632
2024-09-14 06:46:00,967856,1726263960967,856,0,6414
2024-09-14 06:46:00,968856,1726263960968,856,0,6227
2024-09-14 06:46:00,969856,1726263960969,856,0,6009
2024-09-14 06:46:00,970857,1726263960970,857,0,5791
2024-09-14 06:46:00,971857,1726263960971,857,0,5542
2024-09-14 06:46:00,972857,1726263960972,857,0,5293
2024-09-14 06:46:00,973857,1726263960973,857,0,5013
2024-09-14 06:46:00,974858,1726263960974,858,0,4733
2024-09-14 06:46:00,975858,1726263960975,858,0,4452
2024-09-14 06:46:00,976858,1726263960976,858,0,4172
2024-09-14 06:46:00,977858,1726263960977,858,0,3892
2024-09-14 06:46:00,978859,1726263960978,859,0,3612
2024-09-14 06:46:00,979859,1726263960979,859,0,3332
2024-09-14 06:46:00,980859,1726263960980,859,0,2989
2024-09-14 06:46:00,981859,1726263960981,859,0,2678
2024-09-14 06:46:00,982860,1726263960982,860,0,2429
2024-09-14 06:46:00,983860,1726263960983,860,0,2148
2024-09-14 06:46:00,984860,1726263960984,860,0,1899
2024-09-14 06:46:00,985860,1726263960985,860,0,1619
2024-09-14 06:46:00,986860,1726263960986,861,0,1370
2024-09-14 06:46:00,987861,1726263960987,861,0,1090
2024-09-14 06:46:00,988861,1726263960988,861,0,810
2024-09-14 06:46:00,989861,1726263960989,861,0,529
2024-09-14 06:46:00,990862,1726263960990,862,0,218
2024-09-14 06:46:00,991862,1726263960991,862,0,93
2024-09-14 06:46:00,992862,1726263960992,862,0,374
2024-09-14 06:46:00,993862,1726263960993,862,0,654
2024-09-14 06:46:00,994863,1726263960994,863,0,965
2024-09-14 06:46:00,995863,1726263960995,863,0,1277
2024-09-14 06:46:00,996863,1726263960996,863,0,1557
2024-09-14 06:46:00,997863,1726263960997,863,0,1837
2024-09-14 06:46:00,998863,1726263960998,864,0,2117
2024-09-14 06:46:00,999864,1726263960999,864,0,2397
2024-09-14 06:46:01,864,1726263961000,864,0,2678
2024-09-14 06:46:01,1864,1726263961001,864,0,2958
2024-09-14 06:46:01,2865,1726263961002,865,0,3238
2024-09-14 06:46:01,3865,1726263961003,865,0,3487
2024-09-14 06:46:01,4865,1726263961004,865,0,3767
2024-09-14 06:46:01,5865,1726263961005,865,0,3985
2024-09-14 06:46:01,6865,1726263961006,865,0,4234
2024-09-14 06:46:01,7866,1726263961007,866,0,4515
2024-09-14 06:46:01,8866,1726263961008,866,0,4764
2024-09-14 06:46:01,9866,1726263961009,866,0,5044
2024-09-14 06:46:01,10866,1726263961010,866,0,5293
2024-09-14 06:46:01,11867,1726263961011,867,0,5573
2024-09-14 06:46:01,12867,1726263961012,867,0,5853
2024-09-14 06:46:01,13867,1726263961013,867,0,6103
2024-09-14 06:46:01,14868,1726263961014,867,0,6321
2024-09-14 06:46:01,15868,1726263961015,868,0,6570
2024-09-14 06:46:01,16868,1726263961016,868,0,6819
2024-09-14 06:46:01,17868,1726263961017,868,0,7068
2024-09-14 06:46:01,18868,1726263961018,868,0,7317
2024-09-14 06:46:01,19869,1726263961019,869,0,7535
2024-09-14 06:46:01,20869,1726263961020,869,0,7784
2024-09-14 06:46:01,21869,1726263961021,869,0,8002
2024-09-14 06:46:01,22869,1726263961022,869,0,8220
2024-09-14 06:46:01,23870,1726263961023,870,0,8438
2024-09-14 06:46:01,24870,1726263961024,870,0,8656
2024-09-14 06:46:01,25870,1726263961025,870,0,8842
2024-09-14 06:46:01,26870,1726263961026,870,0,9029
2024-09-14 06:46:01,27871,1726263961027,871,0,9216
2024-09-14 06:46:01,28871,1726263961028,871,0,9434
2024-09-14 06:46:01,29871,1726263961029,871,0,9590
2024-09-14 06:46:01,30871,1726263961030,871,0,9808
2024-09-14 06:46:01,31872,1726263961031,872,0,9995
2024-09-14 06:46:01,32872,1726263961032,872,-1,119
2024-09-14 06:46:01,33872,1726263961033,872,-1,306
2024-09-14 06:46:01,34872,1726263961034,872,-1,430
2024-09-14 06:46:01,35872,1726263961035,873,-1,586
2024-09-14 06:46:01,36873,1726263961036,873,-1,711
2024-09-14 06:46:01,37873,1726263961037,873,-1,835
2024-09-14 06:46:01,38873,1726263961038,873,-1,960
2024-09-14 06:46:01,39874,1726263961039,874,-1,1084
2024-09-14 06:46:01,40874,1726263961040,874,-1,1209
2024-09-14 06:46:01,41874,1726263961041,874,-1,1302
2024-09-14 06:46:01,42874,1726263961042,874,-1,1427
2024-09-14 06:46:01,43874,1726263961043,875,-1,1520
2024-09-14 06:46:01,44875,1726263961044,875,-1,1582
2024-09-14 06:46:01,45875,1726263961045,875,-1,1676
2024-09-14 06:46:01,46875,1726263961046,875,-1,1738
2024-09-14 06:46:01,47875,1726263961047,875,-1,1832
2024-09-14 06:46:01,48876,1726263961048,876,-1,1894
2024-09-14 06:46:01,49876,1726263961049,876,-1,1956
2024-09-14 06:46:01,50876,1726263961050,876,-1,2018
2024-09-14 06:46:01,51877,1726263961051,876,-1,2081
2024-09-14 06:46:01,52877,1726263961052,877,-1,2143
2024-09-14 06:46:01,53877,1726263961053,877,-1,2143
2024-09-14 06:46:01,54877,1726263961054,877,-1,2205
2024-09-14 06:46:01,55877,1726263961055,877,-1,2236
2024-09-14 06:46:01,56878,1726263961056,878,-1,2236
2024-09-14 06:46:01,57878,1726263961057,878,-1,2267
2024-09-14 06:46:01,58878,1726263961058,878,-1,2267
2024-09-14 06:46:01,59878,1726263961059,878,-1,2267
2024-09-14 06:46:01,60879,1726263961060,879,-1,2267
2024-09-14 06:46:01,61879,1726263961061,879,-1,2267
2024-09-14 06:46:01,62879,1726263961062,879,-1,2267
2024-09-14 06:46:01,63879,1726263961063,879,-1,2236
2024-09-14 06:46:01,64880,1726263961064,880,-1,2205
2024-09-14 06:46:01,65880,1726263961065,880,-1,2205
2024-09-14 06:46:01,66880,1726263961066,880,-1,2143
2024-09-14 06:46:01,67880,1726263961067,880,-1,2112
2024-09-14 06:46:01,68881,1726263961068,881,-1,2081
2024-09-14 06:46:01,69881,1726263961069,881,-1,1987
2024-09-14 06:46:01,70881,1726263961070,881,-1,1956
2024-09-14 06:46:01,71881,1726263961071,881,-1,1894
2024-09-14 06:46:01,72882,1726263961072,882,-1,1800
2024-09-14 06:46:01,73882,1726263961073,882,-1,1738
2024-09-14 06:46:01,74882,1726263961074,882,-1,1645
2024-09-14 06:46:01,75882,1726263961075,882,-1,1582
2024-09-14 06:46:01,76883,1726263961076,883,-1,1489
2024-09-14 06:46:01,77883,1726263961077,883,-1,1396
2024-09-14 06:46:01,78883,1726263961078,883,-1,1302
2024-09-14 06:46:01,79883,1726263961079,883,-1,1178
2024-09-14 06:46:01,80883,1726263961080,884,-1,1084
2024-09-14 06:46:01,81884,1726263961081,884,-1,960
2024-09-14 06:46:01,82884,1726263961082,884,-1,835
2024-09-14 06:46:01,83884,1726263961083,884,-1,711
2024-09-14 06:46:01,84885,1726263961084,885,-1,586
2024-09-14 06:46:01,85885,1726263961085,885,-1,430
2024-09-14 06:46:01,86885,1726263961086,885,-1,306
2024-09-14 06:46:01,87885,1726263961087,885,-1,150
2024-09-14 06:46:01,88886,1726263961088,885,0,9995
2024-09-14 06:46:01,89886,1726263961089,886,0,9808
2024-09-14 06:46:01,90886,1726263961090,886,0,9621
2024-09-14 06:46:01,91886,1726263961091,886,0,9434
2024-09-14 06:46:01,92886,1726263961092,886,0,9247
2024-09-14 06:46:01,93887,1726263961093,887,0,9092
2024-09-14 06:46:01,94887,1726263961094,887,0,8874
2024-09-14 06:46:01,95887,1726263961095,887,0,8687
2024-09-14 06:46:01,96887,1726263961096,887,0,8469
2024-09-14 06:46:01,97888,1726263961097,888,0,8282
2024-09-14 06:46:01,98888,1726263961098,888,0,8033
2024-09-14 06:46:01,99888,1726263961099,888,0,7846
2024-09-14 06:46:01,100888,1726263961100,888,0,7597
2024-09-14 06:46:01,101889,1726263961101,889,0,7379
2024-09-14 06:46:01,102889,1726263961102,889,0,7130
2024-09-14 06:46:01,103889,1726263961103,889,0,6912
2024-09-14 06:46:01,104889,1726263961104,889,0,6663
2024-09-14 06:46:01,105890,1726263961105,890,0,6414
2024-09-14 06:46:01,106890,1726263961106,890,0,6165
2024-09-14 06:46:01,107890,1726263961107,890,0,5916
2024-09-14 06:46:01,108890,1726263961108,890,0,5667
2024-09-14 06:46:01,109891,1726263961109,891,0,5386
2024-09-14 06:46:01,110891,1726263961110,891,0,5137
2024-09-14 06:46:01,111891,1726263961111,891,0,4857
2024-09-14 06:46:01,112891,1726263961112,891,0,4608
2024-09-14 06:46:01,113892,1726263961113,892,0,4359
2024-09-14 06:46:01,114892,1726263961114,892,0,4079
2024-09-14 06:46:01,115892,1726263961115,892,0,3861
2024-09-14 06:46:01,116892,1726263961116,892,0,3581
2024-09-14 06:46:01,117892,1726263961117,893,0,3332
2024-09-14 06:46:01,118893,1726263961118,893,0,3051
2024-09-14 06:46:01,119893,1726263961119,893,0,2802
2024-09-14 06:46:01,120893,1726263961120,893,0,2522
2024-09-14 06:46:01,121894,1726263961121,894,0,2242
2024-09-14 06:46:01,122894,1726263961122,894,0,1962
2024-09-14 06:46:01,123894,1726263961123,894,0,1681
2024-09-14 06:46:01,124894,1726263961124,894,0,1401
2024-09-14 06:46:01,125895,1726263961125,895,0,1121
2024-09-14 06:46:01,126895,1726263961126,895,0,810
2024-09-14 06:46:01,127895,1726263961127,895,0,529
2024-09-14 06:46:01,128895,1726263961128,895,0,218
2024-09-14 06:46:01,129895,1726263961129,896,0,93
2024-09-14 06:46:01,130896,1726263961130,896,0,405
2024-09-14 06:46:01,131896,1726263961131,896,0,685
2024-09-14 06:46:01,132896,1726263961132,896,0,965
2024-09-14 06:46:01,133897,1726263961133,896,0,1245
2024-09-14 06:46:01,134897,1726263961134,897,0,1526
2024-09-14 06:46:01,135897,1726263961135,897,0,1775
2024-09-14 06:46:01,136897,1726263961136,897,0,2024
2024-09-14 06:46:01,137897,1726263961137,897,0,2273
2024-09-14 06:46:01,138898,1726263961138,898,0,2553
2024-09-14 06:46:01,139898,1726263961139,898,0,2864
2024-09-14 06:46:01,140898,1726263961140,898,0,3145
2024-09-14 06:46:01,141898,1726263961141,898,0,3456
2024-09-14 06:46:01,142899,1726263961142,899,0,3736
2024-09-14 06:46:01,143899,1726263961143,899,0,4016
2024-09-14 06:46:01,144899,1726263961144,899,0,4328
2024-09-14 06:46:01,145900,1726263961145,899,0,4577
2024-09-14 06:46:01,146900,1726263961146,900,0,4888
2024-09-14 06:46:01,147900,1726263961147,900,0,5137
2024-09-14 06:46:01,148900,1726263961148,900,0,5418
2024-09-14 06:46:01,149900,1726263961149,900,0,5667
2024-09-14 06:46:01,150901,1726263961150,901,0,5885
2024-09-14 06:46:01,151901,1726263961151,901,0,6103
2024-09-14 06:46:01,152901,1726263961152,901,0,6289
2024-09-14 06:46:01,153901,1726263961153,901,0,6507
2024-09-14 06:46:01,154901,1726263961154,902,0,6725
2024-09-14 06:46:01,155902,1726263961155,902,0,6943
2024-09-14 06:46:01,156902,1726263961156,902,0,7130
2024-09-14 06:46:01,157902,1726263961157,902,0,7379
2024-09-14 06:46:01,158903,1726263961158,903,0,7597
2024-09-14 06:46:01,159903,1726263961159,903,0,7815
2024-09-14 06:46:01,160903,1726263961160,903,0,8095
2024-09-14 06:46:01,161903,1726263961161,903,0,8407
2024-09-14 06:46:01,162904,1726263961162,904,0,8687
2024-09-14 06:46:01,163904,1726263961163,904,0,8998
2024-09-14 06:46:01,164904,1726263961164,904,0,9310
2024-09-14 06:46:01,165904,1726263961165,904,0,9621
2024-09-14 06:46:01,166904,1726263961166,905,0,9932
2024-09-14 06:46:01,167905,1726263961167,905,1,212
2024-09-14 06:46:01,168905,1726263961168,905,1,493
2024-09-14 06:46:01,169905,1726263961169,905,1,804
2024-09-14 06:46:01,170906,1726263961170,906,1,1084
2024-09-14 06:46:01,171906,1726263961171,906,1,1333
2024-09-14 06:46:01,172906,1726263961172,906,1,1614
2024-09-14 06:46:01,173906,1726263961173,906,1,1832
2024-09-14 06:46:01,174906,1726263961174,906,1,2049
2024-09-14 06:46:01,175907,1726263961175,907,1,2299
2024-09-14 06:46:01,176907,1726263961176,907,1,2516
2024-09-14 06:46:01,177907,1726263961177,907,1,2734
2024-09-14 06:46:01,178907,1726263961178,907,1,2921
2024-09-14 06:46:01,179908,1726263961179,908,1,3139
2024-09-14 06:46:01,180908,1726263961180,908,1,3357
2024-09-14 06:46:01,181908,1726263961181,908,1,3575
2024-09-14 06:46:01,182909,1726263961182,908,1,3793
2024-09-14 06:46:01,183909,1726263961183,909,1,4011
2024-09-14 06:46:01,184909,1726263961184,909,1,4229
2024-09-14 06:46:01,185909,1726263961185,909,1,4416
2024-09-14 06:46:01,186909,1726263961186,909,1,4634
2024-09-14 06:46:01,187910,1726263961187,910,1,4852
2024-09-14 06:46:01,188910,1726263961188,910,1,5038
2024-09-14 06:46:01,189910,1726263961189,910,1,5256
2024-09-14 06:46:01,190910,1726263961190,910,1,5474
2024-09-14 06:46:01,191911,1726263961191,911,1,5661
2024-09-14 06:46:01,192911,1726263961192,911,1,5879
2024-09-14 06:46:01,193911,1726263961193,911,1,6066
2024-09-14 06:46:01,194911,1726263961194,911,1,6253
2024-09-14 06:46:01,195912,1726263961195,912,1,6440
2024-09-14 06:46:01,196912,1726263961196,912,1,6626
2024-09-14 06:46:01,197912,1726263961197,912,1,6813
2024-09-14 06:46:01,198912,1726263961198,912,1,6969
2024-09-14 06:46:01,199913,1726263961199,913,1,7093
2024-09-14 06:46:01,200913,1726263961200,913,1,7249
2024-09-14 06:46:01,201913,1726263961201,913,1,7374
2024-09-14 06:46:01,202913,1726263961202,913,1,7498
2024-09-14 06:46:01,203914,1726263961203,914,1,7623
2024-09-14 06:46:01,204914,1726263961204,914,1,7778
2024-09-14 06:46:01,205914,1726263961205,914,1,7872
2024-09-14 06:46:01,206914,1726263961206,914,1,7996
2024-09-14 06:46:01,207915,1726263961207,915,1,8090
2024-09-14 06:46:01,208915,1726263961208,915,1,8183
2024-09-14 06:46:01,209915,1726263961209,915,1,8277
2024-09-14 06:46:01,210915,1726263961210,915,1,8370
2024-09-14 06:46:01,211915,1726263961211,916,1,8463
2024-09-14 06:46:01,212916,1726263961212,916,1,8526
2024-09-14 06:46:01,213916,1726263961213,916,1,8619
2024-09-14 06:46:01,214916,1726263961214,916,1,8681
2024-09-14 06:46:01,215917,1726263961215,917,1,8744
2024-09-14 06:46:01,216917,1726263961216,917,1,8806
2024-09-14 06:46:01,217917,1726263961217,917,1,8868
2024-09-14 06:46:01,218917,1726263961218,917,1,8930
2024-09-14 06:46:01,219918,1726263961219,917,1,8962
2024-09-14 06:46:01,220918,1726263961220,918,1,8993
2024-09-14 06:46:01,221918,1726263961221,918,1,9024
2024-09-14 06:46:01,222918,1726263961222,918,1,9055
2024-09-14 06:46:01,223918,1726263961223,918,1,9086
2024-09-14 06:46:01,224919,1726263961224,919,1,9086
2024-09-14 06:46:01,225919,1726263961225,919,1,9086
2024-09-14 06:46:01,226919,1726263961226,919,1,9086
2024-09-14 06:46:01,227919,1726263961227,919,1,9086
2024-09-14 06:46:01,228920,1726263961228,920,1,9086
2024-09-14 06:46:01,229920,1726263961229,920,1,9086
2024-09-14 06:46:01,230920,1726263961230,920,1,9055
2024-09-14 06:46:01,231920,1726263961231,920,1,9055
2024-09-14 06:46:01,232921,1726263961232,921,1,8993
2024-09-14 06:46:01,233921,1726263961233,921,1,8962
2024-09-14 06:46:01,234921,1726263961234,921,1,8930
2024-09-14 06:46:01,235921,1726263961235,921,1,8868
2024-09-14 06:46:01,236922,1726263961236,922,1,8806
2024-09-14 06:46:01,237922,1726263961237,922,1,8775
2024-09-14 06:46:01,238922,1726263961238,922,1,8712
2024-09-14 06:46:01,239922,1726263961239,922,1,8619
2024-09-14 06:46:01,240923,1726263961240,923,1,8557
2024-09-14 06:46:01,241923,1726263961241,923,1,8463
2024-09-14 06:46:01,242923,1726263961242,923,1,8401
2024-09-14 06:46:01,243923,1726263961243,923,1,8308
2024-09-14 06:46:01,244924,1726263961244,924,1,8214
2024-09-14 06:46:01,245924,1726263961245,924,1,8152
2024-09-14 06:46:01,246924,1726263961246,924,1,8027
2024-09-14 06:46:01,247924,1726263961247,924,1,7934
2024-09-14 06:46:01,248924,1726263961248,925,1,7810
2024-09-14 06:46:01,249925,1726263961249,925,1,7685
2024-09-14 06:46:01,250925,1726263961250,925,1,7560
2024-09-14 06:46:01,251925,1726263961251,925,1,7436
2024-09-14 06:46:01,252926,1726263961252,926,1,7311
2024-09-14 06:46:01,253926,1726263961253,926,1,7187
2024-09-14 06:46:01,254926,1726263961254,926,1,7031
2024-09-14 06:46:01,255926,1726263961255,926,1,6875
2024-09-14 06:46:01,256927,1726263961256,927,1,6720
2024-09-14 06:46:01,257927,1726263961257,927,1,6533
2024-09-14 06:46:01,258927,1726263961258,927,1,6346
2024-09-14 06:46:01,259927,1726263961259,927,1,6159
2024-09-14 06:46:01,260927,1726263961260,927,1,5973
2024-09-14 06:46:01,261928,1726263961261,928,1,5755
2024-09-14 06:46:01,262928,1726263961262,928,1,5568
2024-09-14 06:46:01,263928,1726263961263,928,1,5381
2024-09-14 06:46:01,264929,1726263961264,928,1,5163
2024-09-14 06:46:01,265929,1726263961265,929,1,4976
2024-09-14 06:46:01,266929,1726263961266,929,1,4758
2024-09-14 06:46:01,267929,1726263961267,929,1,4540
2024-09-14 06:46:01,268929,1726263961268,929,1,4353
2024-09-14 06:46:01,269930,1726263961269,930,1,4136
2024-09-14 06:46:01,270930,1726263961270,930,1,3918
2024-09-14 06:46:01,271930,1726263961271,930,1,3700
2024-09-14 06:46:01,272930,1726263961272,930,1,3513
2024-09-14 06:46:01,273931,1726263961273,931,1,3295
2024-09-14 06:46:01,274931,1726263961274,931,1,3077
2024-09-14 06:46:01,275931,1726263961275,931,1,2859
2024-09-14 06:46:01,276932,1726263961276,931,1,2672
2024-09-14 06:46:01,277932,1726263961277,932,1,2454
2024-09-14 06:46:01,278932,1726263961278,932,1,2205
2024-09-14 06:46:01,279932,1726263961279,932,1,1987
2024-09-14 06:46:01,280932,1726263961280,932,1,1769
2024-09-14 06:46:01,281933,1726263961281,933,1,1520
2024-09-14 06:46:01,282933,1726263961282,933,1,1271
2024-09-14 06:46:01,283933,1726263961283,933,1,991
2024-09-14 06:46:01,284933,1726263961284,933,1,711
2024-09-14 06:46:01,285933,1726263961285,934,1,399
2024-09-14 06:46:01,286934,1726263961286,934,1,150
2024-09-14 06:46:01,287934,1726263961287,934,0,9839
2024-09-14 06:46:01,288934,1726263961288,934,0,9559
2024-09-14 06:46:01,289935,1726263961289,935,0,9216
2024-09-14 06:46:01,290935,1726263961290,935,0,8936
2024-09-14 06:46:01,291935,1726263961291,935,0,8625
2024-09-14 06:46:01,292935,1726263961292,935,0,8313
2024-09-14 06:46:01,293936,1726263961293,936,0,8033
2024-09-14 06:46:01,294936,1726263961294,936,0,7784
2024-09-14 06:46:01,295936,1726263961295,936,0,7535
2024-09-14 06:46:01,296936,1726263961296,936,0,7348
2024-09-14 06:46:01,297936,1726263961297,937,0,7130
2024-09-14 06:46:01,298937,1726263961298,937,0,6912
2024-09-14 06:46:01,299937,1726263961299,937,0,6694
2024-09-14 06:46:01,300937,1726263961300,937,0,6476
2024-09-14 06:46:01,301938,1726263961301,938,0,6289
2024-09-14 06:46:01,302938,1726263961302,938,0,6071
2024-09-14 06:46:01,303938,1726263961303,938,0,5853
2024-09-14 06:46:01,304938,1726263961304,938,0,5636
2024-09-14 06:46:01,305938,1726263961305,938,0,5355
2024-09-14 06:46:01,306939,1726263961306,939,0,5075
2024-09-14 06:46:01,307939,1726263961307,939,0,4795
2024-09-14 06:46:01,308939,1726263961308,939,0,4546
2024-09-14 06:46:01,309939,1726263961309,939,0,4234
2024-09-14 06:46:01,310940,1726263961310,940,0,3954
2024-09-14 06:46:01,311940,1726263961311,940,0,3674
2024-09-14 06:46:01,312940,1726263961312,940,0,3363
2024-09-14 06:46:01,313941,1726263961313,940,0,3114
2024-09-14 06:46:01,314941,1726263961314,941,0,2771
2024-09-14 06:46:01,315941,1726263961315,941,0,2491
2024-09-14 06:46:01,316941,1726263961316,941,0,2242
2024-09-14 06:46:01,317941,1726263961317,941,0,1993
2024-09-14 06:46:01,318942,1726263961318,942,0,1712
2024-09-14 06:46:01,319942,1726263961319,942,0,1463
2024-09-14 06:46:01,320942,1726263961320,942,0,1183
2024-09-14 06:46:01,321942,1726263961321,942,0,903
2024-09-14 06:46:01,322943,1726263961322,943,0,623
2024-09-14 06:46:01,323943,1726263961323,943,0,311
2024-09-14 06:46:01,324943,1726263961324,943,0,0
2024-09-14 06:46:01,325943,1726263961325,943,0,280
2024-09-14 06:46:01,326944,1726263961326,944,0,592
2024-09-14 06:46:01,327944,1726263961327,944,0,872
2024-09-14 06:46:01,328944,1726263961328,944,0,1183
2024-09-14 06:46:01,329944,1726263961329,944,0,1463
2024-09-14 06:46:01,330945,1726263961330,945,0,1744
2024-09-14 06:46:01,331945,1726263961331,945,0,2024
2024-09-14 06:46:01,332945,1726263961332,945,0,2335
2024-09-14 06:46:01,333945,1726263961333,945,0,2615
2024-09-14 06:46:01,334946,1726263961334,946,0,2864
2024-09-14 06:46:01,335946,1726263961335,946,0,3145
2024-09-14 06:46:01,336946,1726263961336,946,0,3425
2024-09-14 06:46:01,337946,1726263961337,946,0,3674
2024-09-14 06:46:01,338947,1726263961338,947,0,3923
2024-09-14 06:46:01,339947,1726263961339,947,0,4172
2024-09-14 06:46:01,340947,1726263961340,947,0,4452
2024-09-14 06:46:01,341947,1726263961341,947,0,4701
2024-09-14 06:46:01,342947,1726263961342,948,0,4951
2024-09-14 06:46:01,343948,1726263961343,948,0,5231
2024-09-14 06:46:01,344948,1726263961344,948,0,5511
2024-09-14 06:46:01,345948,1726263961345,948,0,5760
2024-09-14 06:46:01,346948,1726263961346,948,0,6009
2024-09-14 06:46:01,347949,1726263961347,949,0,6258
2024-09-14 06:46:01,348949,1726263961348,949,0,6507
2024-09-14 06:46:01,349949,1726263961349,949,0,6756
2024-09-14 06:46:01,350950,1726263961350,949,0,7005
2024-09-14 06:46:01,351950,1726263961351,950,0,7255
2024-09-14 06:46:01,352950,1726263961352,950,0,7473
2024-09-14 06:46:01,353950,1726263961353,950,0,7722
2024-09-14 06:46:01,354950,1726263961354,950,0,7940
2024-09-14 06:46:01,355951,1726263961355,951,0,8158
2024-09-14 06:46:01,356951,1726263961356,951,0,8375
2024-09-14 06:46:01,357951,1726263961357,951,0,8593
2024-09-14 06:46:01,358951,1726263961358,951,0,8780
2024-09-14 06:46:01,359952,1726263961359,952,0,8967
2024-09-14 06:46:01,360952,1726263961360,952,0,9185
2024-09-14 06:46:01,361952,1726263961361,952,0,9372
2024-09-14 06:46:01,362952,1726263961362,952,0,9559
2024-09-14 06:46:01,363953,1726263961363,953,0,9745
2024-09-14 06:46:01,364953,1726263961364,953,0,9901
2024-09-14 06:46:01,365953,1726263961365,953,-1,57
2024-09-14 06:46:01,366953,1726263961366,953,-1,244
2024-09-14 06:46:01,367954,1726263961367,954,-1,368
2024-09-14 06:46:01,368954,1726263961368,954,-1,524
2024-09-14 06:46:01,369954,1726263961369,954,-1,679
2024-09-14 06:46:01,370954,1726263961370,954,-1,804
2024-09-14 06:46:01,371955,1726263961371,955,-1,929
2024-09-14 06:46:01,372955,1726263961372,955,-1,1053
2024-09-14 06:46:01,373955,1726263961373,955,-1,1147
2024-09-14 06:46:01,374955,1726263961374,955,-1,1271
2024-09-14 06:46:01,375956,1726263961375,956,-1,1364
2024-09-14 06:46:01,376956,1726263961376,956,-1,1458
2024-09-14 06:46:01,377956,1726263961377,956,-1,1551
2024-09-14 06:46:01,378956,1726263961378,956,-1,1645
2024-09-14 06:46:01,379956,1726263961379,957,-1,1738
2024-09-14 06:46:01,380957,1726263961380,957,-1,1800
2024-09-14 06:46:01,381957,1726263961381,957,-1,1863
2024-09-14 06:46:01,382957,1726263961382,957,-1,1925
2024-09-14 06:46:01,383958,1726263961383,958,-1,1987
2024-09-14 06:46:01,384958,1726263961384,958,-1,2049
2024-09-14 06:46:01,385958,1726263961385,958,-1,2112
2024-09-14 06:46:01,386958,1726263961386,958,-1,2143
2024-09-14 06:46:01,387959,1726263961387,958,-1,2174
2024-09-14 06:46:01,388959,1726263961388,959,-1,2205
2024-09-14 06:46:01,389959,1726263961389,959,-1,2236
2024-09-14 06:46:01,390959,1726263961390,959,-1,2267
2024-09-14 06:46:01,391959,1726263961391,959,-1,2267
2024-09-14 06:46:01,392960,1726263961392,960,-1,2267
2024-09-14 06:46:01,393960,1726263961393,960,-1,2267
2024-09-14 06:46:01,394960,1726263961394,960,-1,2267
2024-09-14 06:46:01,395961,1726263961395,960,-1,2267
2024-09-14 06:46:01,396961,1726263961396,961,-1,2236
2024-09-14 06:46:01,397961,1726263961397,961,-1,2205
2024-09-14 06:46:01,398961,1726263961398,961,-1,2174
2024-09-14 06:46:01,399961,1726263961399,961,-1,2143
2024-09-14 06:46:01,400962,1726263961400,962,-1,2112
2024-09-14 06:46:01,401962,1726263961401,962,-1,2049
2024-09-14 06:46:01,402962,1726263961402,962,-1,2018
2024-09-14 06:46:01,403962,1726263961403,962,-1,1956
2024-09-14 06:46:01,404963,1726263961404,963,-1,1894
